1666591440000,19351.66000000,19351.66000000,19345.77000000,19350.36000000,44.23275000,1666591499999,855863.01342180,844,24.77593000,479397.50664650,0
1666591500000,19350.36000000,19351.25000000,19340.43000000,19345.91000000,48.61982000,1666591559999,940557.26731710,1116,21.68425000,419481.03043710,0
1666591560000,19345.91000000,19346.80000000,19340.64000000,19343.85000000,65.83390000,1666591619999,1273444.22304070,1034,34.53854000,668125.06841820,0
1666591620000,19343.15000000,19346.06000000,19335.26000000,19337.89000000,41.53440000,1666591679999,803291.18262480,1070,19.70305000,381070.11164320,0
1666591680000,19338.07000000,19339.03000000,19332.55000000,19337.30000000,34.22779000,1666591739999,661837.48795180,1042,17.08975000,330456.33362850,0
1666591740000,19336.79000000,19341.40000000,19334.30000000,19336.86000000,34.84939000,1666591799999,673913.88005700,1026,16.04655000,310311.41249130,0
1666591800000,19336.85000000,19344.70000000,19334.59000000,19336.00000000,64.03441000,1666591859999,1238356.97889160,1360,34.26214000,662605.26183050,0
1666591860000,19336.10000000,19338.05000000,19330.80000000,19332.45000000,43.04887000,1666591919999,832315.61065820,1105,21.83744000,422213.15357160,0
1666591920000,19332.47000000,19340.67000000,19331.65000000,19336.60000000,39.89085000,1666591979999,771389.19614790,1162,19.13670000,370054.13241080,0
1666591980000,19336.68000000,19342.43000000,19334.43000000,19336.69000000,62.50579000,1666592039999,1208731.48053000,1217,28.99629000,560754.49427830,0
1666592040000,19336.72000000,19337.96000000,19322.29000000,19326.12000000,61.98966000,1666592099999,1198172.02243990,1472,26.17930000,506013.30657030,0
1666592100000,19326.08000000,19330.95000000,19322.86000000,19328.35000000,37.15482000,1666592159999,718074.63245560,987,19.95274000,385616.86363490,0
1666592160000,19328.12000000,19340.80000000,19328.00000000,19337.05000000,61.10794000,1666592219999,1181485.06365520,1190,35.81391000,692449.76353480,0
1666592220000,19336.94000000,19360.00000000,19334.78000000,19357.44000000,114.16560000,1666592279999,2208911.75118710,2259,74.77241000,1446778.14414230,0
1666592280000,19357.76000000,19357.84000000,19346.19000000,19350.91000000,79.77988000,1666592339999,1543956.12650090,1733,33.25149000,643513.46290530,0
1666592340000,19350.89000000,19351.01000000,19331.08000000,19336.00000000,101.53823000,1666592399999,1963584.56680070,1911,50.04627000,967810.38473630,0
1666592400000,19336.00000000,19341.78000000,19333.00000000,19336.47000000,110.25638000,1666592459999,2132047.93509270,1879,51.78260000,1001348.23216700,0
1666592460000,19336.47000000,19348.64000000,19335.66000000,19347.46000000,90.88589000,1666592519999,1757950.06307500,1877,54.60211000,1056139.41097160,0
1666592520000,19347.52000000,19351.00000000,19343.75000000,19349.55000000,55.72353000,1666592579999,1078131.37706320,1400,26.27143000,508307.77171170,0
1666592580000,19348.75000000,19349.00000000,19343.85000000,19345.27000000,58.71696000,1666592639999,1135954.23941010,1208,27.63141000,534578.29889860,0
1666592640000,19345.78000000,19349.73000000,19344.07000000,19345.20000000,57.92868000,1666592699999,1120770.95792270,1104,37.15911000,718951.07218180,0
1666592700000,19345.11000000,19351.57000000,19340.26000000,19348.91000000,77.69004000,1666592759999,1503012.70386210,1691,38.97396000,754019.40152400,0
1666592760000,19349.47000000,19357.28000000,19349.08000000,19352.17000000,55.51595000,1666592819999,1074434.16814700,1468,28.07493000,543359.34250580,0
1666592820000,19352.82000000,19365.00000000,19351.76000000,19357.84000000,118.52675000,1666592879999,2294673.32689440,2327,62.13145000,1202892.53901570,0
1666592880000,19356.94000000,19367.71000000,19356.94000000,19364.60000000,54.75041000,1666592939999,1060142.40643640,1495,30.13594000,583530.46222980,0
1666592940000,19365.22000000,19368.06000000,19362.97000000,19365.21000000,69.27760000,1666592999999,1341598.28079030,1216,22.69515000,439514.84071330,0
1666593000000,19365.20000000,19366.58000000,19355.41000000,19362.22000000,99.66413000,1666593059999,1929588.78844980,2010,53.34362000,1032792.82017170,0
1666593060000,19362.78000000,19365.29000000,19352.32000000,19354.65000000,91.70276000,1666593119999,1775180.49258490,1661,38.23885000,740248.85524940,0
